Longitude,Latitude,Target,Aspect,Curvature,Rainfall_Pentad,River_dist_mts,Geology_Age,Geomorphology,Slope,Roads_dist_mts,Soil_type
78.0602,30.0377,0,7,1,300.9963074,92,11,3,3,33,6
78.418056,29.972584,1,3,3,287.6212463,46,8,2,2,0,6
78.478837,29.984677,1,4,3,276.8245239,16,18,3,3,0,2
78.478211,29.989598,1,5,1,276.8245239,11,18,3,2,0,6
78.358445,29.941021,1,9,3,286.7350769,114,8,7,2,0,6
78.482875,29.942171,1,5,2,268.9074707,24,8,3,3,0,6
78.368992,29.940513,1,4,3,286.7350769,103,8,3,2,0,6
78.401085,29.986878,1,5,1,287.6212463,52,8,3,2,0,6
78.42799,29.99231,1,9,2,287.6212463,29,8,3,2,0,6
78.481843,29.945477,1,4,1,268.9074707,24,8,3,2,0,6
78.39876,29.983903,1,5,3,310.6694336,57,8,3,3,0,6
78.435188,29.991299,1,5,2,287.6212463,23,8,3,2,0,6
78.429482,29.986432,1,7,2,287.6212463,34,8,3,3,0,6
78.470634,29.981024,1,6,3,276.8245239,23,18,3,3,0,6
78.401747,29.978842,1,4,2,287.6212463,57,8,3,3,0,6
78.469,29.962934,1,3,1,276.8245239,34,8,3,3,0,6
78.481017,29.963488,1,8,1,276.8245239,29,8,3,3,0,2
78.477362,29.935466,1,8,3,268.9074707,32,8,3,2,8,6
78.489041,29.958431,1,6,2,276.8245239,23,8,7,2,0,6
78.47233,29.996824,1,9,1,276.8245239,8,18,3,2,0,2
78.42499,29.965503,1,5,2,287.6212463,52,8,3,2,0,2
78.490921,29.957782,1,6,2,276.8245239,18,8,7,2,0,6
78.2615,30.1537,0,8,3,378.651886,8,8,3,1,11,2
78.4742,29.9907,0,9,3,276.8245239,11,18,3,1,0,2
78.3245,29.9537,0,8,1,318.2066345,98,12,3,1,18,6
78.3658,29.9764,0,4,1,310.6694336,86,8,3,1,16,6
78.277,30.1462,0,5,2,367.8104248,18,8,3,1,0,6
78.3783,30.0155,0,6,2,287.3837585,48,8,3,1,8,6
78.4307,30.0008,0,9,1,278.4501953,23,18,3,1,0,2
78.4387,30.1021,0,1,1,303.8165588,8,9,3,1,0,2
78.3937,30.0673,0,9,1,303.164978,0,8,3,1,0,6
78.466,29.9665,0,4,3,276.8245239,29,8,3,1,0,6
78.482,30.1302,0,6,1,281.1121216,51,8,3,1,0,6
78.4716,30.1618,0,5,2,281.4261169,58,8,3,1,8,2
78.489,30.0084,0,9,2,260.5302734,8,8,3,1,0,2
78.4964,30.1569,0,6,3,281.4261169,69,8,3,2,0,2
78.3565,29.9876,0,8,2,310.6694336,84,8,3,2,11,6
78.4908,30.0287,0,6,1,260.5302734,23,8,3,2,0,6
78.421,29.9575,0,3,3,287.6212463,58,8,3,2,0,6
78.389,30.0696,0,6,1,303.164978,8,8,3,3,8,6
78.4523,30.1257,0,7,1,281.1121216,23,8,3,2,8,6
78.443,30.146,0,5,1,303.8165588,33,8,3,2,11,2
78.2975,29.9482,0,7,3,305.195282,80,11,3,2,32,6
78.3009,30.0622,0,6,3,311.7818604,48,13,7,2,0,6
78.3241,30.1431,0,5,3,330.8961792,18,8,3,2,11,6
78.3674,30.0077,0,6,1,287.3837585,59,8,3,2,8,6
78.3259,30.1241,0,9,1,330.8961792,0,8,2,2,0,1
78.3279,30.1685,0,2,2,346.2643433,36,8,3,3,8,6
78.4585,30.0397,0,4,3,260.5302734,23,8,3,3,0,6
78.4944,29.9651,0,10,1,276.8245239,11,18,3,3,0,6
78.3448,30.0408,0,2,2,292.6712036,40,8,3,3,8,2
78.3112,30.017,0,1,1,292.6712036,57,8,3,3,23,6
78.3327,30.0174,0,4,1,292.6712036,68,8,3,3,11,2
78.3012,29.9804,0,2,2,318.2066345,61,12,3,2,0,6
78.3022,30.0458,0,10,2,292.6712036,51,13,7,3,0,9
78.381,30.0962,0,4,3,303.164978,0,9,3,3,0,6
78.4138,30.0885,0,5,3,298.0812378,16,8,3,2,0,6
78.3761,30.006,0,10,3,287.3837585,57,8,3,4,8,2
78.2996,29.9703,0,8,1,315.0280151,69,11,3,3,16,6
78.477,29.95,0,8,3,276.8245239,32,8,3,4,0,2
78.4199,30.0844,0,9,2,298.0812378,8,8,3,4,0,6
78.4096,30.1137,0,4,1,303.8165588,8,8,3,4,8,6
78.4155,30.0153,0,4,3,278.4501953,23,8,3,4,8,6
78.4365,30.0218,0,9,1,278.4501953,0,8,3,4,0,6
78.3173,30.1372,0,7,3,330.8961792,18,8,3,4,0,6
78.4817,29.9685,0,4,1,276.8245239,18,18,3,4,0,6
78.4815,29.9527,0,4,1,276.8245239,32,8,3,4,0,2
78.4943,30.0314,0,4,3,260.5302734,23,8,3,4,8,6
78.3368,30.1387,0,3,3,330.8961792,8,8,3,4,0,6
78.606093,30.096715,1,3,2,266.5560303,18,8,3,3,0,2
78.732864,30.041721,1,7,3,253.2981262,68,8,3,3,0,2
78.588056,30.121316,1,9,3,282.22052,0,8,3,3,0,6
78.612361,30.045222,1,7,1,255.4051514,8,8,3,3,0,6
78.588456,30.101738,1,9,3,282.22052,8,8,3,4,0,6
78.677382,30.110872,1,5,1,270.2835388,72,8,3,3,0,2
78.744499,29.935625,1,9,2,259.2531433,8,8,3,2,0,2
78.671752,30.019881,1,9,3,252.7084961,33,8,3,2,11,2
78.714932,29.96153,1,4,1,267.8409424,23,8,3,3,0,6
78.630798,30.03798,1,7,1,255.4051514,8,8,3,4,0,6
78.571857,30.104341,1,4,1,282.22052,0,8,3,3,0,6
78.545293,29.998585,1,8,3,277.5123291,43,8,3,3,11,6
78.73458,30.039689,1,9,2,253.2981262,68,8,3,3,0,2
78.762966,29.959553,1,7,2,273.4674988,0,8,3,2,0,2
78.576277,30.087137,1,6,3,270.5087585,8,8,3,3,0,6
78.595441,30.143762,1,4,1,282.22052,0,8,3,3,0,2
78.650284,30.064242,1,6,3,259.8800964,34,8,3,2,0,2
78.583458,30.115002,1,5,1,282.22052,0,8,3,2,0,6
78.591402,30.121277,1,2,3,282.22052,0,8,3,3,0,6
78.615421,30.154972,1,5,1,274.5140686,0,8,3,3,0,6
78.607072,30.151119,1,5,2,274.5140686,0,8,3,3,0,6
78.665505,30.094181,1,4,3,259.8800964,68,8,3,3,0,2
78.600457,29.939591,1,8,3,254.399231,18,8,7,2,8,2
78.622311,30.039586,1,8,1,255.4051514,0,8,3,3,0,6
78.714245,29.964247,1,4,1,267.8409424,26,8,3,2,0,6
78.58444,29.995963,1,4,1,265.4259033,48,8,7,3,0,2
78.512231,30.007005,1,6,1,264.6755981,23,8,3,3,0,6
78.678821,30.106687,1,9,3,270.2835388,76,8,1,3,0,2
78.567131,30.055949,1,4,1,270.5087585,8,8,3,2,0,2
78.758148,30.095277,1,5,1,278.7350464,97,8,3,3,0,2
78.722178,29.99651,1,4,1,267.8409424,52,8,3,2,0,6
78.589769,30.090885,1,7,2,270.5087585,0,8,1,3,0,6
78.533758,30.070905,1,3,3,276.6763916,0,8,3,3,0,6
78.697439,29.962496,1,5,1,272.3938599,8,8,3,2,0,6
78.756186,30.098415,1,5,1,278.7350464,97,8,3,2,0,2
78.605702,30.149297,1,5,1,278.1490479,8,8,3,3,0,6
78.681132,29.95175,1,2,3,272.3938599,8,8,3,3,8,6
78.69114,29.957242,1,7,3,272.3938599,0,8,3,3,0,2
78.516603,29.95368,1,8,2,277.5123291,8,18,3,3,8,6
78.646821,30.13419,1,6,1,278.1490479,33,8,3,3,0,2
78.638364,29.991627,1,6,1,263.8929443,0,8,1,3,0,6
78.752005,29.943962,1,5,3,263.0310059,8,8,1,3,0,6
78.521021,30.015658,1,5,3,264.6755981,33,8,3,2,0,6
78.655905,30.056744,1,7,1,259.8800964,36,8,3,3,0,2
78.627012,30.123577,1,6,2,278.1490479,29,8,3,3,0,2
78.510242,30.011961,1,8,3,264.6755981,23,8,3,4,0,2
78.630754,30.037103,1,7,1,255.4051514,8,8,3,3,0,6
78.667229,30.017643,1,9,2,252.7084961,33,8,3,2,11,2
78.593921,30.137175,1,4,1,282.22052,8,8,3,3,0,6
78.622411,30.123721,1,5,3,278.1490479,26,8,3,3,0,2
78.6163,30.110005,1,6,3,278.1490479,23,8,3,2,0,2
78.684547,30.112512,1,5,2,270.2835388,79,8,3,3,0,2
78.660635,30.072041,1,2,1,259.8800964,52,8,3,2,0,2
78.602434,29.935013,1,8,2,254.399231,18,8,7,2,8,2
78.656967,30.0879,1,2,1,259.8800964,58,8,3,2,0,2
78.651731,30.073121,1,7,1,259.8800964,46,8,3,3,0,6
78.658054,30.017812,1,10,3,252.7084961,18,8,3,3,11,6
78.657332,29.979977,1,6,2,272.3938599,0,8,2,4,0,6
78.61766,30.11144,1,5,1,278.1490479,23,8,3,3,0,6
78.509492,30.013305,1,7,1,264.6755981,29,8,3,3,0,2
78.683728,30.108025,1,9,2,270.2835388,83,8,3,3,0,6
78.65246,30.08725,1,3,1,259.8800964,58,8,3,2,0,2
78.595355,29.938392,1,5,3,263.636261,18,8,7,2,8,2
78.658296,30.089586,1,3,2,259.8800964,58,8,3,2,0,6
78.728255,30.01526,1,8,2,253.2981262,57,8,3,2,0,6
78.547607,30.064949,1,9,1,276.6763916,8,8,3,4,0,6
78.629766,30.032933,1,7,3,255.4051514,8,8,1,3,0,6
78.771437,30.119619,1,6,3,284.6736145,97,8,3,2,0,2
78.624399,30.123768,1,6,2,278.1490479,26,8,3,3,0,2
78.7243,29.984155,1,5,1,267.8409424,40,8,3,2,8,6
78.504961,30.100475,1,4,3,283.9668274,26,8,3,4,0,6
78.664846,30.093402,1,5,1,259.8800964,68,8,3,2,0,2
78.532462,30.025798,1,9,3,264.6755981,34,8,3,4,0,2
78.577748,30.086561,1,7,1,270.5087585,8,8,3,4,0,6
78.75555,30.098252,1,3,1,278.7350464,103,8,3,2,0,2
78.531912,30.089723,1,5,1,276.6763916,16,8,3,3,0,6
78.544992,30.090214,1,9,2,276.6763916,16,8,3,3,0,6
78.616465,30.164199,1,4,1,274.5140686,0,8,3,3,0,6
78.599259,30.061783,1,8,1,270.5087585,0,8,3,3,0,6
78.547635,30.086857,1,7,3,276.6763916,16,8,3,3,0,6
78.676455,29.999481,1,6,3,272.3938599,33,8,3,3,0,2
78.655806,30.017393,1,10,2,252.7084961,18,8,3,3,11,6
78.593941,30.139222,1,4,1,282.22052,8,8,3,3,0,6
78.579962,30.050691,1,10,1,270.5087585,0,8,3,3,0,6
78.753746,29.940325,1,8,1,263.0310059,8,8,1,3,0,2
78.661615,29.978206,1,7,1,272.3938599,8,8,3,3,0,2
78.76,29.99,1,5,3,273.4674988,18,8,3,4,0,6
78.583827,30.121409,1,6,1,282.22052,8,8,3,2,0,6
78.67097,30.131712,1,4,1,270.2835388,59,8,3,2,0,2
78.615041,30.093458,1,2,3,266.5560303,26,8,3,2,0,6
78.558517,30.050407,1,7,3,270.5087585,18,8,3,2,0,6
78.67307,29.952011,1,4,1,272.3938599,11,8,7,3,11,2
78.545739,29.99597,1,7,3,277.5123291,40,8,3,3,18,2
78.526085,29.97476,1,9,2,277.5123291,18,18,3,3,23,6
78.758253,30.096729,1,2,3,278.7350464,97,8,3,3,0,2
78.563389,30.080305,1,7,1,270.5087585,11,8,3,3,0,6
78.657891,30.08848,1,10,2,259.8800964,58,8,3,3,0,2
78.519179,29.948653,1,9,3,274.4909668,8,8,3,3,8,6
78.648304,30.038385,1,6,1,255.4051514,24,8,3,2,0,6
78.565123,30.078246,1,7,1,270.5087585,11,8,3,3,0,6
78.755949,30.09803,1,3,1,278.7350464,97,8,3,3,0,2
78.727813,30.090053,1,2,1,259.6341858,110,8,3,2,0,2
78.548889,30.086472,1,5,3,276.6763916,16,8,3,4,0,6
78.598121,30.122976,1,10,3,282.22052,8,8,3,2,0,6
78.667287,30.084906,1,6,3,259.8800964,63,8,3,3,0,2
78.686746,30.117475,1,5,1,270.2835388,77,8,3,4,0,6
78.542779,30.094458,1,8,1,276.6763916,24,8,3,4,0,2
78.634591,30.020716,1,5,1,255.4051514,8,8,3,3,0,6
78.667368,30.087789,1,8,1,259.8800964,68,8,3,3,0,2
78.508888,30.008929,1,7,3,264.6755981,23,8,3,3,0,6
78.680667,30.107452,1,9,1,270.2835388,76,8,3,2,0,2
78.536833,30.069556,1,2,1,276.6763916,0,8,3,4,0,6
78.632277,30.117588,1,8,1,278.1490479,29,8,3,3,0,2
78.712016,29.951675,1,7,1,267.8409424,16,8,3,3,0,2
78.689756,30.119038,1,5,3,270.2835388,77,8,3,3,0,2
78.641311,29.987971,1,3,1,263.8929443,0,8,3,4,0,6
78.537875,30.027766,1,8,1,264.6755981,34,8,3,3,0,2
78.605412,30.148771,1,5,1,278.1490479,8,8,3,3,0,2
78.592413,30.101765,1,2,3,282.22052,8,8,3,3,0,6
78.631848,30.115843,1,7,3,278.1490479,36,8,3,2,0,2
78.666298,30.092329,1,9,2,259.8800964,63,8,3,2,0,2
78.5163,29.9593,0,4,1,277.5123291,0,18,1,1,8,6
78.5617,29.9951,0,8,1,265.4259033,52,8,3,1,11,2
78.7202,29.9909,0,4,2,267.8409424,46,8,3,1,0,6
78.5826,30.1313,0,7,3,282.22052,11,8,3,1,0,6
78.5414,30.0144,0,6,3,264.6755981,46,8,3,1,0,6
78.6349,29.9505,0,8,1,263.8929443,26,8,3,1,16,2
78.7323,30.1578,0,1,3,280.2349243,57,8,3,1,0,2
78.6597,30.1285,0,8,3,270.2835388,51,8,3,1,0,6
78.7352,30.0845,0,5,3,259.6341858,98,8,3,1,8,2
78.7305,30.1673,0,4,2,280.2349243,51,8,3,1,0,2
78.6879,30.1278,0,4,3,270.2835388,74,8,3,1,0,6
78.5922,30.0873,0,4,2,270.5087585,0,8,1,1,0,6
78.5571,29.9895,0,6,3,265.4259033,52,8,3,2,11,2
78.5601,30.0665,0,4,3,270.5087585,8,8,3,1,0,6
78.6972,30.1468,0,3,3,270.2835388,67,8,3,1,0,2
78.5954,30.1498,0,4,2,282.22052,0,8,3,1,0,6
78.5296,29.9586,0,5,3,277.5123291,8,18,3,2,16,6
78.5164,29.9909,0,5,3,277.5123291,18,18,3,1,11,6
78.7219,30.0613,0,5,2,259.6341858,97,8,3,1,0,2
78.5023,30.1426,0,5,3,283.9668274,72,8,3,1,11,6
78.5499,29.9965,0,10,1,277.5123291,51,8,3,1,16,2
78.7445,30.146,0,7,3,278.3599243,73,8,3,1,8,2
78.599,30.0306,0,8,3,252.0313416,18,8,3,1,18,6
78.7064,30.0924,0,9,1,259.6341858,94,8,3,1,0,2
78.5134,29.9864,0,5,3,277.5123291,8,18,3,1,16,6
78.7729,30.0226,0,4,1,262.8583374,29,8,3,2,8,6
78.6523,29.9411,0,3,1,252.4997101,26,8,7,2,18,2
78.6071,30.0519,0,6,3,266.5560303,0,8,1,2,0,6
78.6576,29.9453,0,6,3,252.4997101,26,8,7,2,18,2
78.5431,30.079,0,8,1,276.6763916,8,8,3,2,8,2
78.5322,30.1511,0,5,1,287.4196777,57,8,3,2,34,2
78.6199,30.0486,0,8,1,255.4051514,8,8,3,2,0,2
78.6243,30.125,0,6,2,278.1490479,26,8,3,2,0,2
78.5165,29.9518,0,4,1,277.5123291,8,8,3,2,8,6
78.5503,30.0614,0,2,3,270.5087585,8,8,3,2,0,6
78.5141,30.1405,0,7,3,283.9668274,65,8,3,2,11,2
78.6036,30.1435,0,2,1,278.1490479,8,8,3,2,0,6
78.5498,29.9905,0,10,3,277.5123291,46,8,3,3,18,2
78.5686,29.9954,0,4,1,265.4259033,58,8,3,3,8,2
78.6507,29.9359,0,4,1,252.4997101,33,8,3,3,8,2
78.6583,29.9518,0,4,1,272.3938599,18,8,7,3,23,2
78.5804,29.9775,0,5,3,265.4259033,51,8,7,3,8,2
78.6786,30.1206,0,5,1,270.2835388,69,8,3,3,0,2
78.6803,30.1333,0,3,2,270.2835388,67,8,3,3,0,6
78.739,30.0585,0,5,1,259.6341858,80,8,3,3,0,2
78.6974,30.1213,0,10,3,270.2835388,84,8,3,3,0,2
78.6296,29.989,0,9,3,263.8929443,0,8,3,3,0,6
78.5163,30.1043,0,5,1,283.9668274,33,8,3,3,0,6
78.6463,30.1647,0,10,1,274.5140686,26,8,3,3,0,2
78.7223,30.0607,0,4,2,259.6341858,91,8,3,3,0,2
78.68,30.1587,0,9,3,284.1898804,46,8,3,3,0,2
78.7621,30.098,0,6,1,278.7350464,97,8,3,3,0,2
78.549,29.9905,0,10,1,277.5123291,46,8,3,3,18,2
78.5369,30.0892,0,3,1,276.6763916,16,8,3,4,0,6
78.5457,30.1569,0,2,2,287.4196777,52,8,3,4,29,2
78.7576,29.9883,0,7,3,273.4674988,11,8,3,4,0,6
78.6188,30.1416,0,9,1,278.1490479,11,8,3,4,0,6
78.629,29.9587,0,5,3,263.8929443,23,8,3,4,26,2
78.5637,30.1645,0,10,2,300.7553101,29,8,3,4,18,6
78.6037,30.0944,0,9,3,266.5560303,18,8,3,4,0,2
78.7609,29.9628,0,5,2,273.4674988,0,8,3,4,0,2
78.5997,29.9675,0,6,1,265.4259033,40,8,7,4,0,2
78.55,29.9948,0,8,3,277.5123291,46,8,3,5,18,2
78.80778,30.015398,1,5,3,253.9909363,8,8,3,2,0,6
78.91868,29.98811,1,6,3,264.8122253,8,8,3,3,0,2
78.82105,30.008576,1,9,3,253.9909363,8,8,3,3,0,6
78.908928,29.974498,1,4,3,264.8122253,18,8,3,1,0,2
78.819079,30.022814,1,8,1,253.9909363,8,8,3,4,0,6
78.800333,29.997798,1,6,3,275.6383362,8,8,3,3,0,2
78.78082,30.061521,1,3,1,278.7350464,57,8,3,3,0,6
78.806475,30.135911,1,10,1,288.4321899,76,8,3,2,0,2
78.809333,29.999,1,6,1,275.6383362,0,8,3,2,0,2
78.934153,29.981548,1,7,2,264.8122253,8,8,3,3,8,2
78.81245,30.002267,1,3,1,253.9909363,8,8,1,2,0,2
78.779648,30.063862,1,5,1,278.7350464,63,8,3,3,0,6
79.040682,29.986066,1,7,2,244.9190063,11,1,3,2,8,2
78.791487,30.09319,1,5,1,278.7350464,65,8,3,2,0,2
79.02029,29.978565,1,5,2,244.9190063,0,1,3,3,0,2
78.78309,30.087407,1,9,1,278.7350464,72,8,3,2,0,6
78.91906,29.997259,1,6,2,264.8122253,11,8,3,3,0,2
79.031835,30.115447,1,6,2,263.913147,8,1,3,3,0,6
78.875247,29.934964,1,5,3,259.187439,16,8,3,2,0,6
78.79788,29.997843,1,6,1,273.4674988,8,8,3,2,0,6
78.805832,29.99679,1,5,2,275.6383362,0,8,3,2,0,6
78.827366,30.103551,1,8,3,288.4321899,49,8,3,1,0,2
78.806018,29.998308,1,5,3,275.6383362,0,8,3,4,0,2
78.888088,30.104755,1,4,2,277.6713257,0,8,1,4,0,6
79,30,1,3,3,245.904541,29,1,3,2,16,2
79.001654,30.127728,1,4,1,263.913147,0,1,3,2,0,2
78.809129,30.009334,1,5,1,253.9909363,8,8,3,2,0,6
78.784664,29.984688,1,8,1,273.4674988,0,8,3,3,0,6
79,30,1,3,3,245.904541,29,1,3,2,16,2
78.805093,30.139182,1,7,3,288.4321899,76,8,3,2,0,2
78.810008,29.999266,1,5,2,275.6383362,0,8,3,3,0,2
78.99069,30.070221,1,4,1,253.2987213,43,1,3,3,11,7
78.798072,29.993858,1,10,3,273.4674988,0,8,3,3,0,2
78.82757,30.003444,1,4,1,253.9909363,11,8,3,3,0,6
79.038016,30.100453,1,4,2,263.913147,0,1,3,2,0,2
78.830383,30.144101,1,3,1,288.4321899,63,8,3,2,0,7
78.937207,30.09733,1,3,1,258.4023132,24,8,3,4,0,6
78.7947,30.0394,1,4,3,262.8583374,34,8,3,2,0,2
78.902466,30.115737,1,5,1,258.0316467,0,8,1,4,0,6
78.808804,30.01544,1,5,3,253.9909363,8,8,3,4,0,6
79.038722,29.99781,1,9,3,244.9190063,8,1,3,2,0,2
78.782,29.977,1,8,1,273.4674988,8,8,3,3,0,6
78.810835,29.99963,1,5,2,275.6383362,0,8,3,2,0,2
78.809518,30.010958,1,5,3,253.9909363,8,8,3,3,0,6
78.81314,30.001948,1,4,3,253.9909363,8,8,1,3,0,2
78.886965,30.169914,1,5,3,278.4058228,49,8,3,2,0,2
78.800009,29.999082,1,5,1,275.6383362,8,8,3,3,0,2
78.775187,30.07758,1,4,1,278.7350464,74,8,3,3,0,2
78.8138,30.0441,1,7,1,253.9909363,18,8,3,2,8,6
78.860028,30.153689,1,5,3,278.4058228,52,8,3,3,0,2
78.807365,30.013974,1,5,1,253.9909363,8,8,3,2,0,6
78.804525,30.002232,1,5,1,253.9909363,0,8,3,3,0,6
78.985788,30.071784,1,2,3,253.2987213,47,1,3,3,8,2
79.042456,29.990814,1,3,3,244.9190063,8,1,3,2,0,2
78.807929,29.998221,1,5,1,275.6383362,0,8,3,3,0,2
78.7914,30.0093,0,3,3,262.8583374,8,8,3,1,0,6
79.0218,29.968,0,7,1,244.9190063,8,8,3,1,0,2
78.8802,30.1046,0,5,3,277.6713257,0,8,3,1,0,6
78.7833,30.1544,0,5,2,280.9433289,67,8,7,1,0,2
78.7823,29.94,0,9,1,263.0310059,34,8,3,1,0,2
79.0116,30.0648,0,9,3,259.9921875,43,1,3,1,24,7
78.8734,30.032,0,5,3,256.1679688,29,8,3,2,0,2
78.922,30.0731,0,3,1,258.4023132,41,8,3,1,8,7
78.8144,30.1077,0,7,3,288.4321899,57,8,3,1,0,2
78.8262,30.1194,0,2,1,288.4321899,54,8,3,1,0,2
78.8581,30.0055,0,2,2,256.1679688,34,8,3,1,0,6
78.8286,30.0238,0,3,1,253.9909363,8,8,3,1,8,6
78.9778,30.0236,0,3,1,245.904541,18,1,3,1,8,7
79.041,30.1514,0,2,3,263.3138428,11,1,3,1,8,2
79.0163,30.029,0,3,1,233.7870483,34,1,3,1,0,7
78.8654,30.0663,0,10,1,261.2329712,8,8,3,1,0,6
78.9201,29.979,0,5,2,264.8122253,8,8,3,1,8,6
78.9495,30.1149,0,3,3,258.0316467,8,8,3,1,18,6
78.9595,30.1674,0,6,3,270.791626,26,8,3,1,0,2
78.8194,30.1275,0,3,2,288.4321899,65,8,3,2,0,2
78.8341,30.0332,0,4,3,253.9909363,0,8,3,2,0,6
78.9587,29.9933,0,7,1,256.6669922,18,8,3,2,16,2
78.8866,30.1498,0,3,3,277.6713257,33,8,3,2,0,6
78.8201,30.1299,0,7,3,288.4321899,65,8,3,2,0,7
78.9199,30.0242,0,7,1,251.3188171,29,8,3,2,0,2
78.9035,30.1586,0,8,2,278.0632324,40,8,3,2,8,2
78.9981,30.076,0,9,1,253.2987213,40,1,3,2,18,2
79.0001,29.9847,0,7,3,244.9190063,18,1,3,2,18,2
78.93,30.0926,0,8,3,258.4023132,29,8,3,2,0,7
78.9012,30.1426,0,8,3,258.0316467,24,8,3,2,8,6
78.8856,30.1244,0,7,1,277.6713257,8,8,3,2,8,6
78.9211,30.1362,0,9,2,258.0316467,16,8,3,2,8,6
78.9975,30.0055,0,6,3,245.904541,33,1,3,2,8,2
78.9543,30.0668,0,3,1,253.2987213,49,1,3,2,8,7
78.978,29.9418,0,5,3,244.9590454,48,8,3,2,18,2
79.044,30.161,0,2,2,263.3138428,8,8,3,2,0,7
79.0239,30.1519,0,10,2,263.3138428,8,1,3,3,8,2
79.0408,30.1324,0,7,2,263.913147,26,1,3,3,8,7
78.9637,30.0178,0,9,3,245.904541,0,8,3,3,0,7
78.9599,30.129,0,6,1,257.9324646,0,8,3,3,18,6
78.8602,30.1486,0,2,2,277.6713257,46,8,3,3,0,2
78.9618,30.153,0,9,1,270.791626,11,8,3,3,0,2
78.9719,30.0866,0,6,2,253.2987213,36,1,3,3,11,2
78.9149,30.1632,0,4,2,278.0632324,41,8,3,3,0,2
78.8551,30.1624,0,4,3,278.4058228,57,8,3,3,0,2
78.8589,30.0275,0,6,3,256.1679688,23,8,3,3,0,2
78.8968,30.0896,0,3,3,261.2329712,18,8,3,3,8,2
78.826,30.106,0,7,3,288.4321899,49,8,3,4,0,2
78.9062,30.0005,0,3,1,251.3188171,26,8,3,4,8,2
78.8795,30.0474,0,3,3,256.1679688,26,8,3,4,8,2
78.9758,30.1303,0,8,1,257.9324646,11,8,3,3,18,6
78.9127,30.0942,0,3,1,258.4023132,16,8,3,4,0,2
78.8264,30.165,0,7,3,277.4733582,61,8,3,4,8,2
78.9852,29.9482,0,5,3,244.9590454,40,8,3,4,29,2
78.918,29.9365,0,9,1,253.6995239,23,8,3,4,8,2
78.9961,29.9871,0,5,3,256.6669922,26,1,3,3,26,7
78.933,29.9465,0,3,1,253.6995239,23,8,3,4,16,2
79.144473,29.950771,1,5,1,259.5566101,23,1,3,3,0,2
79.06464,29.968868,1,5,3,249.4011383,11,1,3,2,29,2
79.184362,29.959707,1,6,2,261.3484497,8,1,3,2,0,6
79.275028,30.118833,1,9,3,265.5211182,8,4,3,3,0,2
79.26574,30.061041,1,6,1,255.0661621,16,1,3,2,8,2
79.264309,30.030104,1,9,1,244.2121582,11,1,3,3,0,2
79.173695,29.967675,1,9,1,261.3484497,8,1,3,2,0,6
79.048009,29.979847,1,8,2,244.9190063,16,1,1,2,16,2
79.088619,30.102457,1,5,2,272.9257507,26,1,3,2,0,2
79.074699,29.959381,1,6,2,249.4011383,16,1,3,2,26,2
79.183652,29.959909,1,7,1,261.3484497,8,1,3,3,0,6
79.06727,29.97242,1,5,1,249.4011383,8,1,3,1,23,2
79.309722,30.016,1,7,1,251.8163452,0,1,3,1,0,2
79.046379,29.993086,1,7,1,244.9190063,16,1,1,3,8,2
79.19577,29.952047,1,4,1,261.3484497,8,1,3,3,0,6
79.053429,29.97273,1,5,2,249.4011383,16,1,3,3,16,2
79.085778,30.099722,1,5,2,264.880188,16,1,3,2,0,2
79.072187,30.111375,1,7,1,272.9257507,18,1,3,2,0,2
79.308226,30.014433,1,3,1,251.8163452,0,1,3,2,0,2
79.078828,29.944569,1,6,2,231.4000854,8,1,3,2,8,2
79.064118,29.968646,1,5,1,249.4011383,11,1,3,2,29,2
79.068181,29.97143,1,7,1,249.4011383,11,1,3,2,29,2
79.079259,30.132697,1,5,3,272.9257507,34,8,3,3,0,7
79.077556,29.942611,1,6,3,231.4000854,16,1,3,3,11,2
79.18622,29.960518,1,7,2,261.3484497,8,1,3,3,0,6
79.075287,29.993423,1,4,2,249.4011383,8,1,3,2,8,7
79.194619,29.962236,1,4,3,261.3484497,0,1,3,3,0,6
79.26468,30.060085,1,5,3,255.0661621,16,1,3,2,16,2
79.087525,30.103559,1,5,2,272.9257507,26,1,3,2,0,2
79.26164,30.028465,1,10,2,244.2121582,23,1,3,2,0,7
79.079346,29.945901,1,5,3,231.4000854,8,1,3,2,8,2
79.2667,30.0331,0,4,1,244.2121582,11,1,3,1,0,2
79.1617,30.0638,0,8,2,260.8215332,11,1,3,1,8,2
79.1191,29.9474,0,10,3,239.6485748,26,1,3,2,8,2
79.2385,29.9709,0,6,1,,,1,7,1,,6
79.3001,29.9602,0,4,3,,0,1,3,1,0,2
79.046,29.9687,0,8,1,244.9190063,8,1,3,1,8,2
79.2147,30.0978,0,3,1,267.6642151,47,1,3,1,18,2
79.3088,30.0468,0,9,3,251.8163452,23,4,3,1,11,2
79.0992,30.0844,0,10,1,264.880188,11,1,3,1,0,7
79.1723,30.0817,0,7,3,260.8215332,24,1,3,1,26,2
79.1469,30.0223,0,7,3,239.1774902,24,1,3,1,11,2
79.1219,29.9698,0,10,2,259.5566101,8,1,3,1,8,2
79.2552,30.0943,0,6,3,255.0661621,23,1,3,1,0,2
79.2605,30.063,0,6,2,255.0661621,24,1,3,1,8,6
79.1278,29.9659,0,4,1,259.5566101,0,1,3,1,8,2
79.1163,30.111,0,8,3,264.0985107,26,1,3,1,11,7
